"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2008,13164.7695977167,4564.67164605634,37967.9354835302,9.48529957065434,0.540416924566883,11534.8188965424,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2009,3511.29737124388,1464.91953123433,8416.30476379525,8.16374086960374,0.44602109224542,3087.66764466938,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2010,1460.85041244464,630.310490535426,3385.76615744863,7.28677401940724,0.428865778115806,1285.29719617978,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2011,9209.04434503787,4209.32613696457,20147.2860475548,9.12794136111187,0.399437701866368,8114.77877564263,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2012,5663.29747997115,2417.29474411229,13268.1123908313,8.64176159518992,0.434373938692703,4983.77440017398,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2013,6169.739476859,2553.10179453985,14909.5838222044,8.72741189183601,0.450185620669925,5441.56758801101,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2014,7693.2061153037,3611.37627790783,16388.6052789918,8.94809289567817,0.385848251576261,6787.24736193666,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2015,9542.35351569059,4442.19217752106,20498.1025087542,9.16349543377487,0.390105212417199,8416.74625172562,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2016,4866.63921644075,2309.09637989894,10256.9028599991,8.49015887855503,0.380388280082077,4292.49900146554,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2017,8162.63723332717,3832.26780382371,17386.218817072,9.00732258610212,0.385777784307317,7200.00934507239,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2018,6193.07374471591,2762.57541451253,13883.4806847282,8.73118680862042,0.411879080515566,5457.72756703603,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
2019,6264.2460616142,2444.83527839727,16050.4795833009,8.74261351876602,0.48004988731771,5531.40778188972,"index","Oregon",28,"sharpchin rockfish","delta_lognormal","catch_weight ~ 0 + fyear + pass_scaled",-55,-475,33,49,TRUE,200,"iid","off",FALSE
